Wellbore,Report Creation Time,Start Time,End Time,End Depth mMD,Main - Sub Activity,State,Remark
15_9F15C,2018-05-03 13:52,17:30,19:00,0.0,interruption -- other,ok,Replaced seal in rotating head and rebuilt same. Tested and observed no leaks. Continued rebuilding rotating head components.
15_9F15C,2018-05-03 13:52,16:15,18:00,609.0,drilling -- trip,ok,"POOH with 12 1/4"" drilling BHA on 5 1/2"" DP from 2464 m to 609 m MD. Tripping speed 1280 m/hrs."
15_9F15C,2018-05-03 13:52,07:15,07:45,474.0,workover -- other,ok,Allowed FLX elements to relax for 30 min.
15_9F15C,2018-05-03 13:52,07:45,09:30,7.0,workover -- other,ok,"POOH with 7"" tubing, DHSV and FLX assembly on 5 1/2"" DP from 474 m to 7 m."
15_9F15C,2018-05-03 13:52,09:30,09:45,7.0,workover -- other,ok,Changed from PS21 to manual slips. Installed master bushing.
15_9F15C,2018-05-03 13:52,01:30,01:45,1384.0,plug abandon -- equipment recovery,ok,Removed guide from flush mounted slips due collars hanging up.
15_9F15C,2018-05-03 13:52,00:45,01:30,1384.0,plug abandon -- equipment recovery,ok,"POOH with 10 3/4"" casing from 1396 m to 1384 m."
15_9F15C,2018-05-03 13:52,00:00,00:45,1396.0,plug abandon -- equipment recovery,ok,Rigged up flush mounted slips.
15_9F15C,2018-05-03 13:52,02:00,04:00,0.0,workover -- other,ok,"Lined up to pump 1,21 sg OBM kill mud. Staged up pumps and pumped mud with 1200 lpm/ 127 - 96 bar."
15_9F15C,2018-05-03 13:52,18:30,21:00,97.0,completion -- completion string,ok,Terminated cable to DHPG according to Well Dynamic procedure. Function checked and pressure tested gauge to 10000 psi / 15 minutes.
15_9F15C,2018-05-03 13:52,14:15,18:30,97.0,completion -- completion string,ok,"Picked up and RIH with Mule shoe, seal stem, Packer SB-3, PBR and DHPG/Chemical Injection sub."
15_9F15C,2018-05-03 13:52,13:45,14:15,0.0,completion -- completion string,ok,"Held tool box talk prior to RIH with 7"" completion string."
15_9F15C,2018-05-03 13:52,06:00,13:45,0.0,completion -- completion string,ok,Prepared for running completion: Prepared casing tong and control unit. Made up jnt # 258 THG landing string.
15_9F15C,2018-05-03 13:52,23:15,00:00,0.0,workover -- other,ok,Pulled overshot above rotary. Cleared control lines and set tubing string in slips.
15_9F15C,2018-05-03 13:52,19:30,23:15,0.0,workover -- other,ok,"POOH with 7"" tubing on 5 1/2"" DP from 732 m to surface. Controlled speed as hole not taking correct volume."
15_9F15C,2018-05-03 13:52,19:00,19:30,732.0,workover -- other,ok,Held TBT. Removed PS21 slips and installed master bushing.
15_9F15C,2018-05-03 13:52,18:30,19:00,732.0,workover -- other,ok,"POOH with 7"" tubing on 5 1/2"" DP from 761 m to 732 m. Set slips. Problem to get slips to hold."
15_9F15C,2018-05-03 13:52,18:00,18:30,761.0,workover -- other,ok,"M/U TDS, took parameters, up 90 t, down 85 t. RIH to 755 m and reamed over tubing cut at 761 m with 2000 lpm, 20 bar, 10 rpm, 4 kNm."
15_9F15C,2018-05-03 13:52,17:00,18:00,733.0,workover -- other,ok,"RIH w/ 8 3/8"" overshot on 5 1/2"" DP from 5 m to 733 m.  Avg. tripping speed 760 m/hr."
15_9F15C,2018-05-03 13:52,16:30,17:00,5.0,workover -- other,ok,P/U and M/U overshot and bumper sub. RIH w/ same. Installed auto slips.
15_9F15C,2018-05-03 13:52,16:00,16:30,0.0,workover -- completion string,ok,R/D handling equipment. Removed control line spooling unit to deck for emptying.
15_9F15C,2018-05-03 13:52,12:00,16:00,0.0,workover -- completion string,ok,"B/O tubing cut. POOH and L/O 7"" pups, DHSV/FLX assemblies and tubing below FLX. Removed clamps and spooled control lines."
15_9F15C,2018-05-03 13:52,00:00,02:00,0.0,workover -- other,ok,"Bullheaded well with SW, 1200 lpm 67-112 bar. Pumped in total 188 m3 of seawater."
15_9F15C,2018-05-03 13:52,12:30,12:45,0.0,workover -- other,ok,Performed TBT for upcoming operation with all parties involved.
15_9F15C,2018-05-03 13:52,11:15,12:30,0.0,workover -- other,ok,"R/U for picking up cutting BHA #1 and 3 1/2"" DP."
15_9F15C,2018-05-03 13:52,10:30,11:15,0.0,workover -- wire line,ok,R/D wireline equipment.
15_9F15C,2018-05-03 13:52,09:30,10:30,0.0,workover -- other,ok,"RIH and latched onto plug at 35 m. Equalized pressure, released plug and let elements retract for 30 min. POOH to surface."
15_9F15C,2018-05-03 13:52,11:30,12:00,0.0,workover -- completion string,ok,"R/U handling equipment for pulling 7"" tubing and DHSV/FLX assembly."
15_9F15C,2018-05-03 13:52,11:15,11:30,0.0,workover -- other,ok,Reset grapple and L/O overshot.
15_9F15C,2018-05-03 13:52,09:15,09:30,0.0,workover -- other,ok,M/U toolstring to retrieve shallow EVO plug.
15_9F15C,2018-05-03 13:52,08:45,09:15,0.0,workover -- bop/wellhead equipment,ok,Pressure tested BOP connector against shallow set plug and blind shear ram with 20/345 bar for 5/10 min.
15_9F15C,2018-05-03 13:52,05:00,08:45,0.0,workover -- bop/wellhead equipment,ok,Installed BOP tensioning system.
15_9F15C,2018-05-03 13:52,10:30,11:15,0.0,interruption -- maintain,ok,Allowed climbers access to derrick to complete critical work in connection with Westcon survey.
15_9F15C,2018-05-03 13:52,09:45,10:30,0.0,workover -- other,ok,Held TBT. POOH w/ overshot BHA. Disengaged from tubing as per Baker procedure.
15_9F15C,2018-05-03 13:52,03:15,03:45,1283.0,plug abandon -- equipment recovery,ok,"POOH with 10 3/4"" casing from 1373 m to 1283 m."
15_9F15C,2018-05-03 13:52,19:00,00:00,0.0,interruption -- waiting on weather,ok,Waited on weather to pull production riser.
15_9F15C,2018-05-03 13:52,20:00,20:30,0.0,drilling -- casing,ok,Picked up cement head to break out pup jt. Laid out cement head and pup jt.
15_9F15C,2018-05-03 13:52,00:00,07:00,0.0,interruption -- waiting on weather,ok,Waited on weather to pull production riser.
15_9F15C,2018-05-03 13:52,08:15,08:30,0.0,workover -- wire line,ok,Removed hose from multibowl and hooked up same to KWV. Bled off 20 bar to t/t.
15_9F15C,2018-05-03 13:52,07:45,08:15,0.0,workover -- wire line,ok,P/U and M/U BHA for run #5 (Lock open).
15_9F15C,2018-05-03 13:52,06:15,07:45,0.0,workover -- wire line,ok,R/U slick line for run#5 (DHSV lock open sleeve).
15_9F15C,2018-05-03 13:52,04:45,06:15,0.0,workover -- other,ok,Verified line-up for circulating tubing and annulus.
15_9F15C,2018-05-03 13:52,03:30,04:45,0.0,workover -- wire line,ok,Broke lubricator. L/D toolstring on deck. All guns fired.
15_9F15C,2018-05-03 13:52,03:15,03:30,0.0,workover -- wire line,ok,POOH from 250 m into tool catcher. Closed HMV and SV.
15_9F15C,2018-05-03 13:52,03:00,03:15,0.0,workover -- wire line,ok,Made PA announcement and placed barriers. Powered down SLB unit.
15_9F15C,2018-05-03 13:52,01:45,03:00,0.0,workover -- wire line,ok,POOH w/ run#4 from 2782 m to 250 m.
15_9F15C,2018-05-03 13:52,00:15,01:45,0.0,workover -- wire line,ok,Performed correlation pass across interval 2840 - 2700 m. Performed tie-in pass on same interval.
15_9F15C,2018-05-03 13:52,00:00,00:15,0.0,workover -- wire line,ok,Bled of lubricator pressure from 34 bar to 2 bar via closed drain. Closed KWV.
15_9F15C,2018-05-03 13:52,23:15,00:00,1396.0,plug abandon -- equipment recovery,ok,Broke out hanger and laid down same.
15_9F15C,2018-05-03 13:52,23:00,23:15,1396.0,interruption -- repair,ok,Repaired faulty electrical connection on casing tong.
15_9F15C,2018-05-03 13:52,20:15,23:00,1396.0,plug abandon -- equipment recovery,ok,Picked up and released spear from hanger.
15_9F15C,2018-05-03 13:52,19:45,20:15,1477.0,plug abandon -- equipment recovery,ok,"Pumped 7,5 m3 1,54 sg slug."
15_9F15C,2018-05-03 13:52,19:15,19:45,1477.0,plug abandon -- equipment recovery,ok,"Flow checked well, static."
15_9F15C,2018-05-03 13:52,18:00,19:15,1477.0,plug abandon -- equipment recovery,ok,"Circulated bottoms up with 2435 liter/min, 96 bar, MW in / out 1,25 sg."
15_9F15C,2018-05-03 13:52,17:30,18:00,1477.0,plug abandon -- equipment recovery,ok,"Flow checked well for 30 minutes, gained 360 liter/hour."
15_9F15C,2018-05-03 13:52,17:15,17:30,1477.0,plug abandon -- equipment recovery,ok,"Racked back 1 stand of 5 1/2"" DP to 1477 meter."
15_9F15C,2018-05-03 13:52,17:00,17:15,1486.0,plug abandon -- equipment recovery,ok,"Flow checked well for 15 minutes, gained 360 liter/hour."
15_9F15C,2018-05-03 13:52,15:15,17:00,1486.0,plug abandon -- equipment recovery,ok,Pulled slowly OOH with casing from 1493 m to 1486 m.
15_9F15C,2018-05-03 13:52,15:00,15:15,1493.0,plug abandon -- equipment recovery,ok,Performed pre-job meeting prior to displacement.
15_9F15C,2018-05-03 13:52,13:15,15:00,1493.0,plug abandon -- equipment recovery,ok,Picked up spear assembly from HTS.
15_9F15C,2018-05-03 13:52,12:30,13:15,0.0,plug abandon -- other,ok,Removed master bushings and installed BHA Wash Tool.
15_9F15C,2018-05-03 13:52,09:00,12:30,0.0,plug abandon -- other,ok,Picked up and made up lock down assembly retrieval tool.
15_9F15C,2018-05-03 13:52,08:45,09:00,0.0,plug abandon -- other,ok,Performed pre-job meeting.
15_9F15C,2018-05-03 13:52,08:00,08:45,0.0,plug abandon -- equipment recovery,ok,"POOH with 10 3/4"" casing cutter on 5 1/2"" DP from 21m to surface."
15_9F15C,2018-05-03 13:52,07:45,08:00,21.0,plug abandon -- equipment recovery,ok,Removed PS-21 slips and installed master bushings.
15_9F15C,2018-05-03 13:52,08:30,09:15,0.0,workover -- wire line,ok,Opened SV and HMV. RIH w/ run #5 (lock open) to DHSV at 477 m.
15_9F15C,2018-05-03 13:52,09:15,10:15,0.0,workover -- wire line,ok,Set lock open ring as per procedure.
15_9F15C,2018-05-03 13:52,10:15,12:00,0.0,interruption -- other,ok,Jarred up and sheared pin between D probe and lock mandrel.
15_9F15C,2018-05-03 13:52,12:00,12:30,0.0,workover -- wire line,ok,POOH from 477 m to surface. L/D running tool and stinger assembly.
15_9F15C,2018-05-03 13:52,06:30,07:00,0.0,plug abandon -- other,ok,Picked up and made up wear bushing running tool and jet sub.
15_9F15C,2018-05-03 13:52,06:00,06:30,0.0,interruption -- repair,ok,"Inspected seal assembly, found vertical marks on the seal OD."
15_9F15C,2018-05-03 13:52,04:00,06:00,0.0,interruption -- repair,ok,"RIH with seal assembly from surface to 140,38 meter."
15_9F15C,2018-05-03 13:52,01:15,04:00,0.0,interruption -- repair,ok,"Picked up new seal assembly and RIH from surface to 139,2 meter."
15_9F15C,2018-05-03 13:52,00:00,01:15,0.0,interruption -- repair,ok,"POOH with ""used"" seal assembly and inspected same, no damage observed."
15_9F15C,2018-05-03 13:52,13:30,14:00,0.0,plug abandon -- cut,ok,"Broke out and laid down 13 3/8"" cutting assembly."
15_9F15C,2018-05-03 13:52,14:00,14:30,0.0,plug abandon -- cut,ok,Cleaned and cleared rigfloor.
15_9F15C,2018-05-03 13:52,14:30,17:15,0.0,plug abandon -- other,ok,Picked up and RIH with wearbushing RT and jetsub assembly.
15_9F15C,2018-05-03 13:52,17:15,17:30,0.0,plug abandon -- other,ok,Held pre-job meeting prior to retrieve seal assembly
15_9F15C,2018-05-03 13:52,18:00,19:00,371.0,drilling -- casing,ok,Laid out #3 and #4 clean out assy's.
15_9F15C,2018-05-03 13:52,19:00,22:15,0.0,drilling -- casing,ok,"Changed to 3½'' handling equipment. Held tool box talk and POOH with 3½"" DP from 395m to 43m, in single on cantilever. Pulling speed 108m/hour."
15_9F15C,2018-05-03 13:52,22:15,22:30,43.0,drilling -- casing,ok,Changed out handling equipment.
15_9F15C,2018-05-03 13:52,22:30,22:45,14.0,drilling -- casing,ok,"Continued laying out 3½"" DP from 43m -14m, in single on cantilever. "
15_9F15C,2018-05-03 13:52,07:00,07:45,21.0,plug abandon -- equipment recovery,ok,"POOH with 10 3/4"" casing cutter on 5 1/2"" DP from 788 m to 21 m."
15_9F15C,2018-05-03 13:52,22:45,23:15,0.0,drilling -- casing,ok,Laid out  #1 and #2 clean out assy's.
15_9F15C,2018-05-03 13:52,22:15,23:45,0.0,plug abandon -- equipment recovery,ok,"Picked up and made up 13 3/8"" casing spear assembly."
15_9F15C,2018-05-03 13:52,23:45,00:00,0.0,plug abandon -- equipment recovery,ok,Performed pre-job meeting prior to circulation.
15_9F15C,2018-05-03 13:52,23:00,00:00,0.0,interruption -- fish,ok,Prepared fishing BHA to fish parted toolstring.
15_9F15C,2018-05-03 13:52,22:45,23:00,0.0,interruption -- other,ok,POOH from 284 m to surface. Toolstring parted at time delayed release below cable head.
15_9F15C,2018-05-03 13:52,22:30,22:45,0.0,interruption -- other,ok,Performed TBT for way ahead and handling loose wire safely.
15_9F15C,2018-05-03 13:52,22:15,22:30,0.0,workover -- wire line,ok,POOH from 477 m to 284 m w/ 35 m/min. Observed loss of tension and weight. Stopped POOH.
15_9F15C,2018-05-03 13:52,20:45,22:15,0.0,workover -- wire line,ok,Jarred upwards on FLO. Observed free after 15 hits. Confirmed 300 lbs additional weight.
15_9F15C,2018-05-03 13:52,20:15,20:45,0.0,interruption -- other,ok,RIH w/ jarring toolstring and engaged FLO at 477 m.
15_9F15C,2018-05-03 13:52,19:00,20:15,0.0,interruption -- other,ok,"Held TBT with nightshift. Re-configured toolstring, including hydraulic jar and TDR."
15_9F15C,2018-05-03 13:52,07:00,19:00,0.0,interruption -- waiting on weather,ok,Waited on weather to pull production riser.
15_9F15C,2018-05-03 13:52,14:15,18:30,0.0,interruption -- other,ok,Jarred down to release GS/M pulling tool.
15_9F15C,2018-05-03 13:52,13:15,14:15,0.0,workover -- wire line,ok,"Jarred up to release the lock and retrieve FLO from well, no success."
15_9F15C,2018-05-03 13:52,12:30,13:15,0.0,workover -- wire line,ok,RIH w/ GS/M pulling tool from surface to 477 m.
15_9F15C,2018-05-03 13:52,17:30,22:15,0.0,plug abandon -- other,ok,Picked up and RIH with seal assembly RT and jetsub assembly.
15_9F15C,2018-05-03 13:52,07:00,07:15,0.0,plug abandon -- other,ok,Performed pre-job meeting.
15_9F15C,2018-05-03 13:52,06:45,07:00,788.0,plug abandon -- equipment recovery,ok,Filled trip tank.
15_9F15C,2018-05-03 13:52,05:30,06:00,1497.0,plug abandon -- equipment recovery,ok,"Pumped 6,7 m3 1,54 sg slug."
15_9F15C,2018-05-03 13:52,02:15,03:00,21.0,plug abandon -- other,ok,Engaged retrieval tool w/ LH turns.
15_9F15C,2018-05-03 13:52,03:00,05:15,21.0,plug abandon -- other,ok,"Pressured up tool to release MS-T seal. Attempted several times to release seal, max. 62 t overpull. Unable to pull free."
15_9F15C,2018-05-03 13:52,05:15,06:15,0.0,plug abandon -- other,ok,"POOH w/ MS-T retrieval tool, L/D same."
15_9F15C,2018-05-03 13:52,06:15,07:00,0.0,plug abandon -- other,ok,Rigged up lines on multibowl to drain riser.
15_9F15C,2018-05-03 13:52,07:00,07:15,0.0,plug abandon -- other,ok,Held TBT for running adjustable sub tool and releasing tension from surface tieback.
15_9F15C,2018-05-03 13:52,01:30,02:30,0.0,interruption -- fish,ok,"L/D recovered toolstring, FLO left in hole. M/U assembly to fish FLO."
15_9F15C,2018-05-03 13:52,02:30,02:45,0.0,interruption -- fish,ok,RIH with FLO fishing assembly to 477 m.
15_9F15C,2018-05-03 13:52,02:45,03:00,0.0,workover -- other,ok,"Engaged FLO, confirmed additional weight. POOH from 477 m to surface."
15_9F15C,2018-05-03 13:52,03:00,04:00,0.0,workover -- other,ok,Closed SV. L/D fishing BHA and FLO on deck.
15_9F15C,2018-05-03 13:52,04:00,05:15,0.0,workover -- other,ok,M/U toolstring run #6 (shallow EVO plug).
15_9F15C,2018-05-03 13:52,05:15,05:45,0.0,workover -- other,ok,Lined up and P/T shallow plug to 20/240 bar for 5/10 min. Good test.
15_9F15C,2018-05-03 13:52,05:45,08:00,0.0,workover -- other,ok,Pulled wireline riser and L/O same. Removed W/L BOP and spool. Cleared all W/L equipment from rig floor.
15_9F15C,2018-05-03 13:52,08:00,10:30,0.0,workover -- bop/wellhead equipment,ok,Removed hatches on slot F-15 above Xmas tree. Opened tree and drained remaining OBM using samson unit.
15_9F15C,2018-05-03 13:52,10:30,11:45,0.0,workover -- bop/wellhead equipment,ok,Removed flow line elbow from tree.
15_9F15C,2018-05-03 13:52,11:45,13:00,0.0,workover -- bop/wellhead equipment,ok,R/U and pulled fox hole. Rigged up lifting equipment on tree.
15_9F15C,2018-05-03 13:52,13:00,14:15,0.0,workover -- bop/wellhead equipment,ok,Lifted Xmas tree into moon pool. Lifted spool piece to rig floor.
15_9F15C,2018-05-03 13:52,14:15,14:45,0.0,workover -- bop/wellhead equipment,ok,Landed Xmas tree on transport frame. Installed master bushings and lowered fox hole.
15_9F15C,2018-05-03 13:52,14:45,18:15,0.0,workover -- bop/wellhead equipment,ok,GE Vetco removed control lines from multibowl.
15_9F15C,2018-05-03 13:52,07:15,07:45,0.0,plug abandon -- other,ok,M/U Drilquip tool and x-over. RIH to 14 m. M/U TDS.
15_9F15C,2018-05-03 13:52,07:45,08:15,0.0,plug abandon -- other,ok,Latched tool into adjustable sub as per DQ instructions.
15_9F15C,2018-05-03 13:52,08:15,08:30,0.0,plug abandon -- other,ok,Drained riser.
15_9F15C,2018-05-03 13:52,08:30,09:00,0.0,plug abandon -- other,ok,"Rotated string left hand and removed tension from tieback string as per DQ instructions. Max. torque 23,7 kNm."
15_9F15C,2018-05-03 13:52,09:00,09:30,0.0,plug abandon -- other,ok,Observed tieback string had backed off.
15_9F15C,2018-05-03 13:52,18:15,19:15,0.0,workover -- bop/wellhead equipment,ok,Lowered communication collar onto multibowl. GE Vetco installed same.
15_9F15C,2018-05-03 13:52,19:15,20:15,0.0,workover -- bop/wellhead equipment,ok,Installed cross beam and hatches in moon pool.
15_9F15C,2018-05-03 13:52,20:15,21:15,0.0,workover -- bop/wellhead equipment,ok,Removed master bushing. Ran surface riser and M/U same to multibowl.
15_9F15C,2018-05-03 13:52,21:15,22:15,0.0,workover -- bop/wellhead equipment,ok,Installed half moons and prepared BOP for skidding.
15_9F15C,2018-05-03 13:52,02:00,02:15,21.0,plug abandon -- other,ok,"RIH with retrieval tool and landed off at 20,4 m. Set down 2 t."
15_9F15C,2018-05-03 13:52,01:15,02:00,0.0,plug abandon -- other,ok,P/U Vetco MS-T retrieval tool and M/U same as per Vetco instructions. Tested tool on surface. Installed hoses and Vetco pump.
15_9F15C,2018-05-03 13:52,00:00,01:15,0.0,plug abandon -- other,ok,Held Statoil TOFS with drilling crew #3.
15_9F15C,2018-05-03 13:52,19:00,00:00,0.0,interruption -- waiting on weather,ok,Waited on weather.
15_9F15C,2018-05-03 13:52,05:15,05:30,1497.0,plug abandon -- cut,ok,"Flow checked well, static."
15_9F15C,2018-05-03 13:52,04:00,05:15,1497.0,plug abandon -- cut,ok,"Circulated bottoms up with 1000 liter/hour, 34-37 bar."
15_9F15C,2018-05-03 13:52,03:15,04:00,1497.0,plug abandon -- cut,ok,"Flow checked well, gaining 270 liter/hour."
15_9F15C,2018-05-03 13:52,00:00,01:00,0.0,interruption -- fish,ok,"M/U fishing BHA w/ overshoot and bell guide, re-dressed core and tested same."
15_9F15C,2018-05-03 13:52,01:00,01:15,0.0,interruption -- fish,ok,RIH with fishing BHA to 470 m.
15_9F15C,2018-05-03 13:52,01:15,01:30,0.0,interruption -- fish,ok,"Engaged fish at 470 m, confirmed additional weight. POOH with 30 m/min from 470 m to surface."
15_9F15C,2018-05-03 13:52,07:45,10:15,42.0,drilling -- trip,ok,"PU and MU 8 1/2"" BHA and RIH from surface to 42 m."
15_9F15C,2018-05-03 13:52,10:15,11:00,42.0,drilling -- trip,ok,Held tool box talk prior to handling radioactive sources. Loaded radioactive source into Ecoscope.
15_9F15C,2018-05-03 13:52,11:00,12:15,55.0,drilling -- trip,ok,"Continued to MU and RIH with 8 1/2"" BHA and RIH from 42 m to 55 m."
15_9F15C,2018-05-03 13:52,12:15,13:00,55.0,drilling -- trip,ok,"Re-arranged 8 1/2"" DC in fingerboard to acess 5"" HWDP and 6 3/4"" jars."
15_9F15C,2018-05-03 13:52,13:00,14:00,150.0,drilling -- trip,ok,"Continued to MU and RIH with 8 1/2"" BHA and RIH from 55 m to 150 m."
15_9F15C,2018-05-03 13:52,01:45,03:15,1497.0,plug abandon -- cut,ok,Connected TDS and placed cutter at 1497 meter.
15_9F15C,2018-05-03 13:52,00:30,01:45,1470.0,plug abandon -- cut,ok,Filled pipe with 240 liter/min.
15_9F15C,2018-05-03 13:52,06:00,06:45,788.0,plug abandon -- equipment recovery,ok,"POOH with 10 3/4"" casing cutter on 5 1/2"" DP from 1497 m to 788 m."
15_9F15C,2018-05-03 13:52,00:15,00:30,1470.0,plug abandon -- cut,ok,"RIH restricted with 10 3/4"" casing cutting BHA on 5 1/2"" DP from 1433 m to 1470 m."
15_9F15C,2018-05-03 13:52,14:00,14:30,150.0,drilling -- drill,ok,Installed and tested PS-21 automatic slips.
15_9F15C,2018-05-03 13:52,14:30,15:45,639.0,drilling -- drill,ok,"RIH with 8 1/2"" BHA on 5"" DP from 150 m to 639 m. Tripping speed 391 m/hrs."
15_9F15C,2018-05-03 13:52,15:45,16:30,639.0,drilling -- drill,ok,"Tested that 7"" swage FH was compatible with 5 1/2"" Vam Eis. Ok. Installed drift sub and XO. Change slips inserts to 5 1/2""."
15_9F15C,2018-05-03 13:52,16:30,18:00,639.0,drilling -- drill,ok,Installed XO on string and MU to TDS. Broke circulation and pumped 2000 lpm / 120 bar. Filled pipe and performed shallow test of MWD tools.
15_9F15C,2018-05-03 13:52,18:00,19:15,641.0,drilling -- drill,ok,Performed choke drill with both crews. Serviced TDS.
15_9F15C,2018-05-03 13:52,19:15,22:30,2816.0,drilling -- drill,ok,"RIH with 8 1/2"" BHA on 5 1/2"" DP from 641 m to 2816 m. Filled pipe every 15 stands. Tripping speed 669 m/hrs."
15_9F15C,2018-05-03 13:52,22:30,23:45,2920.0,drilling -- drill,ok,"Broke circulation and washed down 8 1/2"" BHA from 2818 m to 2881.8 m. Tagged cmt with 5 MT at 2881.8 m. Drilling parameters : 2000 lpm / SPP 168 bar / 30 RPM / torque"
15_9F15C,2018-05-03 13:52,00:00,02:00,0.0,plug abandon -- other,ok,Picked up lower riser pup joint.
15_9F15C,2018-05-03 13:52,02:00,04:15,0.0,plug abandon -- other,ok,Picked up intermediate riser joint #4.
15_9F15C,2018-05-03 13:52,04:15,05:00,0.0,plug abandon -- other,ok,Peformed pre-job meeting.
15_9F15C,2018-05-03 13:52,05:00,07:00,0.0,plug abandon -- other,ok,Picked up intermediate riser joint #7.
15_9F15C,2018-05-03 13:52,07:00,09:30,0.0,plug abandon -- other,ok,Installed fairings on HPDR connections.
15_9F15C,2018-05-03 13:52,09:30,19:00,0.0,interruption -- waiting on weather,ok,Waited on weather.
15_9F15C,2018-05-03 13:52,00:00,00:15,1433.0,interruption -- repair,ok,Removed PS-21 slips and installed masterbushings.
15_9F15C,2018-05-03 13:52,07:15,09:00,0.0,plug abandon -- other,ok,RIH with wear bushing.
15_9F15C,2018-05-03 13:52,18:30,19:00,0.0,interruption -- other,ok,POOH from 477 m to surface. FLO left in hole.
15_9F15C,2018-05-03 13:52,10:30,13:15,0.0,plug abandon -- other,ok,Held pre-job meeting prior to slip & cut drill line.
15_9F15C,2018-05-03 13:52,16:45,17:30,3232.0,drilling -- drill,ok,"Continued drilling 8½"" hole from 3220m to 3232m. Drilling parameters: Flow 2400 lpm / SPP 221 bars / String RPM 160 TQ 29-32 kNm / WOB 5 / ECD 1.45 EMW"
15_9F15C,2018-05-03 13:52,19:45,20:00,3231.0,drilling -- drill,ok,"Recorded torque and up/down/rotation weights at 3231m. 20 rpm 164 MT, 18-21 kNm. Up/down weight 194/145 MT."
15_9F15C,2018-05-03 13:52,20:00,20:45,3231.0,drilling -- drill,ok,Dropped 2-7/8'' drift and pumped down same at 2000lpm.
15_9F15C,2018-05-03 13:52,20:45,21:00,3231.0,drilling -- drill,ok,Flow checked well - Well static
15_9F15C,2018-05-03 13:52,21:00,22:45,2898.0,drilling -- drill,ok,"POOH wet from 3232m to 2898m inside 9-5/8"" shoe with 8½"" BHA at 10m/std logging."
15_9F15C,2018-05-03 13:52,22:45,23:00,2898.0,drilling -- drill,ok,"Recorded torque and up/down/rotation weights at 2898m. 10 rpm 151 MT, 13-15 kNm. 20rpm 155 MT 12-16 kNm. Up/down weight 177/140 MT."
15_9F15C,2018-05-03 13:52,16:45,17:00,1401.0,drilling -- casing,ok,"Changed to 5'' handling equipment, pick up one 5'' single."
15_9F15C,2018-05-03 13:52,23:00,23:15,2898.0,drilling -- drill,ok,Flow checked well - Well static. Simultaneously serviced TDS and aft PRS.
15_9F15C,2018-05-03 13:52,00:00,00:30,2898.0,drilling -- drill,ok,Pumped  5 m³ slug 1.61 SG. Investigated electrical wires on Aft PRS
15_9F15C,2018-05-03 13:52,00:30,03:45,680.0,drilling -- drill,ok,"Continued to POOH with 8½"" BHA from 2898m to 680m. Pulling speed 682 m/hour. Performed kick drill: 60 sec responce time."
15_9F15C,2018-05-03 13:52,03:45,04:00,680.0,drilling -- drill,ok,Flow checked well - Well static.
15_9F15C,2018-05-03 13:52,04:00,04:30,680.0,drilling -- drill,ok,"Removed 2-3/4"" drift, LO drift sub. Changed handling gear from 5½'' to 5''."
15_9F15C,2018-05-03 13:52,04:30,05:15,146.0,drilling -- drill,ok,"Continued to POOH with 8½"" BHA from 680m to 146m. Pulling speed 712 m/hour."
15_9F15C,2018-05-03 13:52,17:00,18:00,395.0,drilling -- casing,ok,"Continued POOH with clean out assy's on 5"" DP, from 1401m to 395m. Pulling speed 1006 m/hour."
15_9F15C,2018-05-03 13:52,05:15,06:00,130.0,drilling -- trip,ok,"Commenced laying out the 8½"" BHA."
15_9F15C,2018-05-03 13:52,14:45,16:45,3220.0,drilling -- drill,ok,Performed sticky test at 3212m. 
15_9F15C,2018-05-03 13:52,10:30,11:45,3176.0,interruption -- other,ok,"Rig shut down due to general alarm, black out, Monitor well on trip tank. Well secure. Re- set drill floor equipment."
15_9F15C,2018-05-03 13:52,08:15,10:30,3176.0,drilling -- drill,ok,Performed sticky test. 
15_9F15C,2018-05-03 13:52,15:30,16:45,1413.0,drilling -- casing,ok,"Laid out one single 5½'' DP, assy #5 from 1426m to 1413m."
15_9F15C,2018-05-03 13:52,09:00,10:30,0.0,plug abandon -- equipment recovery,ok,"Picked up 13 3/8"" casing cutter assembly from cantilever and broke off 5 1/2"" HWDP single."
15_9F15C,2018-05-03 13:52,00:00,06:00,2896.0,drilling -- drill,ok,"Drilled 12 1/4"" hole section from 2865 m to 2896 m MD. Drilling parameters : 3400 lpm / SPP ~198 bar / 150-180 rpm / Torque 24-27 kNm / WOB 6-8 MT / ECD 1,"
15_9F15C,2018-05-03 13:52,06:00,09:15,2920.0,drilling -- drill,ok,"Drilled 12 1/4"" hole from 2896 m to section TD at 2920 m MD. Drilling parameters : 3400 lpm / SPP ~195 bar / 180 rpm / Torque 28-32 kNm / WOB 3-5 MT / ECD"
15_9F15C,2018-05-03 13:52,12:45,16:00,2904.0,drilling -- survey,ok,"Broke off TDS. Dropped gyro. Made ut TDS and pumped gyro down string. Observed mud leakage from TDS, washpipe leaking. Pumped 5 m3 1,55 sg slug. Perfo"
15_9F15C,2018-05-03 13:52,16:00,17:00,2545.0,drilling -- trip,ok,"POOH with 12 1/4"" BHA on 5 1/2"" DP from 2904 m to 2545 m MD."
15_9F15C,2018-05-03 13:52,17:00,21:00,2545.0,drilling -- other,ok,Secured well with kelly cock-. Lowered TDS work platform. Changed washpipe. Installed test swadge on TDS.
